Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:9865,RARB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9864,RARA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9855,RAP1A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9846,RAN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9835,RAI2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:983,BCHE,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9804,RACGAP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9802,RAC2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9788,RAB7A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9783,RAB5A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:975,BCAS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:974,BCAS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:973,BCAR3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:971,BCAR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9685,PTPRZ1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9668,PTPRD,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9658,PTPN6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9655,PTPN3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9650,PTPN2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9646,PTPN13,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9636,PTP4A3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9630,PTN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9607,PTHLH,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9606,PTH,Oncogene,DOID:1612,breast cancer,Breast
HGNC:958,BATF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9563,PSMD5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:956,BARX2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9555,PSMD10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:952,BARD1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:950,BAP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9475,PRSS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9462,PRPS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9459,PROX1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9413,PRKDC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9404,PRKCI,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9395,PRKCB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9394,PICK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9393,PRKCA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9380,PRKACA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9287,PPP1R1B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9259,PPIF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:924,B4GALT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9210,POU1F1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9143,PHOX2B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9108,PMAIP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9103,PLXNB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9061,PLCD3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9018,PKIB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9003,PITPNM1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8987,PIM2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8986,PIM1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8956,INPP5J,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8951,SERPINE2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8903,PGLS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8769,MRPS30,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8763,PDCD4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8761,PDCD10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8760,PDCD1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:870,ATP7B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:869,ATP7A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8632,PBX1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8620,PAX6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8616,PAX2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8607,PRKN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8583,SERPINE1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8576,PAFAH1B3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8548,P4HB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8537,P2RX7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8529,OXTR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8506,OSM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8133,OLR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8117,TENM1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8068,NUP98,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8062,NUP153,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8060,NUMB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8048,NUDT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8032,NTRK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8031,NTRK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8021,NT5E,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8005,NRP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7998,NRG2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7997,NRG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7996,NRF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7993,NRBP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7984,NR5A2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7980,NR4A1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7976,NR2F2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7975,NR2F1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:795,ATM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7943,NPR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7939,NPPA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7882,NOTCH2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7877,CNOT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7873,NOS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7871,NONO,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7866,NOG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7776,NFATC2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7774,NFAT5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:777,ZFHX3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7765,NF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7733,NEDD9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7637,NAP1L1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7618,PPP1R12A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7605,MYO6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7579,MYH9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7563,MYEOV,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7547,MYBL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7546,MYBBP1A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7434,MTHFD2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7421,COX2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7417,MTBP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7410,MTA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:74,ABCG2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7330,MSI1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:727,ARTN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:717,ARSD,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7160,MMP14,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7139,FOXO4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7133,KMT2D,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7126,MLF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7103,MIP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7097,MIF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7050,SCGB2A2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:705,ARPC2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7046,MGAT3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7038,MFNG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7010,MEN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:701,BMAL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6914,MAZ,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6893,MAPT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6890,MAPRE1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6886,MAPK9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6877,MAPK3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6859,MAP3K7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6854,MAP3K2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6853,MAP3K14,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6850,MAP3K11,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6848,MAP3K1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6847,MAP2K7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:682,ARHGEF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6735,LYN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:671,RND3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:668,RHOB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:667,RHOA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6636,LMNA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6613,LIMK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6596,LIF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:655,ARF4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6541,LDHB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6535,LDHA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6515,LATS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6514,LATS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6510,STMN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:651,AREG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6473,AFF3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6443,KRT6A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:644,AR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6393,KIF2C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6392,KIF23,Oncogene,DOID:1612,breast cancer,Breast
HGNC:638,AQP5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6358,KLK10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:633,AQP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6321,KIF3C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6318,KIF2A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6307,KDR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6283,KCNK9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6210,CD82,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6206,JUND,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6205,JUNB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6201,JTB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:620,APP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6155,ITGB2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6153,ITGB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6132,ISL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6125,IRS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6121,IRF6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6117,IRF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6111,IQGAP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6110,IQGAP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6081,INS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6071,INPP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6018,IL6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5960,IKBKB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:591,BIRC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5724,RBPJ,Oncogene,DOID:1612,breast cancer,Breast
HGNC:559,AP1S1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5471,IGFBP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5383,IDH2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:537,ANXA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5320,HYAL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5241,HSPA8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5224,HSF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5187,PRMT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5185,HRK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5174,ERAS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5140,HOXD9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5133,HOXD10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5129,HOXC8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5122,HOXC10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5120,HOXB9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5116,HOXB5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5109,HOXA9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5105,HOXA4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5104,HOXA3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5101,HOXA11,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5048,HNRNPU,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5035,HNRNPC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5033,HNRNPA2B1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5013,HMOX1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5006,HMGCR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5004,HMGB3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4964,HLA-G,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4922,HK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4910,HIF1A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:48597,BLACAT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4852,HDAC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4840,HCK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:48329,SMIM22,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4819,HAS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4741,H2AZ1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4638,GSTP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4603,CXCL2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4600,GRM8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4585,GRIN2A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4584,GRIN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4581,GRIK3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4552,GPT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4543,GRK4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4462,GPNMB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4446,GPAA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4331,GLS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4277,GJA3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4274,GJA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4263,GHR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4217,GDF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4215,GDF10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4141,GAPDH,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4125,GALNT3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:41,ABCB10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:40593,TRPC5OS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4055,XRCC6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4010,FUS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:400,ALCAM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:386,AKR1C3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3823,FOXP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3811,FOXG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:381,AKR1B1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3804,FOXD3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3765,FLT3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3749,FLI1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:371,AKAP13,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3701,FHIT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3690,FGFR3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3682,FGF4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3676,FGF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3675,FGF19,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3663,FGD1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3656,MYOF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3559,FABP4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3522,EYA4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3508,EWSR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3494,ETV5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3474,ESRRG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3471,ESRRA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3449,ERN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3443,EREG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3415,EPO,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3391,EPHA8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:336,AGTR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3355,ENPEP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3350,ENO1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3335,EMP3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3325,ELK3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3318,ELF3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3279,EIF3C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3278,EIF3D,Oncogene,DOID:1612,breast cancer,Breast
HGNC:32669,TRIM71,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3246,EHF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3227,EFNB2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:32207,LIN28B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3219,EFEMP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:31811,DCAF8L2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:317,AFP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3118,E2F4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3115,E2F3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30953,ZBTB10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30892,HUWE1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30743,TSLP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3074,DUSP8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30684,TAX1BP3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30667,SUSD2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30661,UBA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30646,SND1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3064,DUSP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30635,SOX30,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30469,FOXR2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3039,DSCAM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30377,SCRIB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30291,G3BP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30275,ARHGEF25,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30215,MACC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30205,AAMDC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30072,CD177,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30,ABCA10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29945,TENM4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29905,CSDE1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29877,UBAP2L,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29831,NADK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2981,DNPEP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29629,BUD31,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29567,ACSBG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29529,TBL1XR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2952,DNAH8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29511,CEP131,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29501,GPSM2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29479,CENPK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29435,WWC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29431,PEAK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2939,DNA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29263,ARRDC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29259,TAOK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29249,FBXO42,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29239,INTU,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29237,WWC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29203,TBC1D24,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29149,PHLPP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29136,KDM4B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:291,ADSL,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29099,TELO2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29082,TBC1D12,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2908,DLL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2902,DLG3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29010,SETD1A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28993,PIEZO1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28966,VGLL4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2892,DKK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28913,HSCB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28911,PRAF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2890,DKC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:289,GRK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28889,TMED3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28867,IGF2BP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28866,IGF2BP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28458,PRR14,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28454,DERL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28185,ORAI3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:27962,STING1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:27884,TMEM119,Oncogene,DOID:1612,breast cancer,Breast
HGNC:27549,GREP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2743,DDX20,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2701,DCC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2695,DBN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26943,CXXC5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26916,N4BP2L2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26802,CNIH3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26661,RNF168,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2663,DACH1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26623,TMEM17,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26539,DCST1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26505,PUS10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:264,ADORA2B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26321,ASPRV1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26142,TMEM134,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26091,TRMT12,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26079,DENND4C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26033,PUS7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2597,CYP1B1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2584,CYLD,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25821,ZNF668,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2578,CYBB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25715,MIIP,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25619,PRR11,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25501,BSDC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25484,KIF26B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25419,ARL13B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25321,SHARPIN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2527,CTSB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25145,KLHDC7B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25118,OTULIN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24944,DDIT4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24882,GOLPH3L,Oncogene,DOID:1612,breast cancer,Breast
