PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,18,56,19938,18/585,56/19938,0.32142857142857145,10.954945054945055,12.969897242323157,1.5110618942332378e-14,6.430798294062384e-14,NFKB1/KRAS/VEGFA/CDKN1B/MTOR/STAT1/RPS6/STAT3/RAF1/FOS/EGR1/MAPK1/MAPK8/SRC/HIF1A/PIK3R1/CREB1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FRAGILE_X_SYNDROME,16,121,19938,16/585,121/19938,0.1322314049586777,4.506717524899343,6.7267951655854255,5.095542826919746e-07,6.216562248842089e-07,KRAS/CREB1/PTEN/FYN/SLC6A1/RAF1/RHEB/AGAP2/MAPK1/CDKN2A/SRC/MTOR/EIF4A1/AKT1S1/BRAF/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BREAST_CANCER_PATHWAY,40,154,19938,40/585,154/19938,0.2597402597402597,8.852480852480852,17.007633319527738,8.970938197282318e-27,2.736136150171107e-25,FGFR1/FRAT1/TP53/APC/WNT5A/EGFR/MTOR/ATR/PIK3R1/PARP1/AKT1/WNT1/CCND1/KRAS/FGF7/NOTCH1/FGF8/E2F1/ERBB2/CDKN1A/FOS/NOTCH4/ESR2/NRAS/BRCA2/JUN/FZD5/PTEN/RB1/E2F3/RAF1/MAPK1/BRAF/FZD7/NCOA3/MYC/AKT3/EGF/KIT/CTNNB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_G1_TO_S_CELL_CYCLE_CONTROL,15,64,19938,15/585,64/19938,0.234375,7.987980769230769,9.734927792801644,3.638881303644212e-10,6.795053862927457e-10,CDKN1B/CDK1/E2F1/MYC/RB1/E2F3/TP53/CDKN1A/PCNA/MCM7/CDKN2A/CCND2/MDM2/CREB1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ERBB_SIGNALING_PATHWAY,28,90,19938,28/585,90/19938,0.3111111111111111,10.603304843304844,15.875129745007307,1.8393066614165683e-21,1.6829655951961602e-20,STAT5A/TP53/SRC/EGFR/MTOR/PIK3R1/MDM2/AKT1/CCND1/KRAS/FOXO1/MAP2K4/ABL1/ERBB2/CDKN1A/NRAS/ABL2/JUN/RAF1/MAPK1/PAK6/BRAF/CDKN1B/MYC/AKT3/EGF/MAPK8/MAPK10,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_T_CELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,10,62,19938,10/585,62/19938,0.16129032258064516,5.497105045492142,6.165922645954389,1.1921914437105705e-05,1.3064133784373317e-05,MALT1/NFKB1/JUN/FYN/RRAS/RAF1/CSF2/TNF/FOS/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CARDIAC_HYPERTROPHIC_RESPONSE,11,54,19938,11/585,54/19938,0.2037037037037037,6.942640075973409,7.602529592103957,3.8482304019251073e-07,4.790654173825133e-07,NFKB1/MAP2K4/IKBKE/RAF1/TGFB1/TNF/EGF/MAPK1/MAPK8/MTOR/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MELANOMA,23,68,19938,23/585,68/19938,0.3382352941176471,11.527752639517345,15.119063259156032,8.620009887972213e-19,6.067160805765058e-18,CDH1/TP53/PIK3R1/MDM2/AKT1/CCND1/KRAS/E2F1/ETS1/CDKN1A/FOS/CDKN2A/NRAS/PTEN/RB1/E2F3/RAF1/MAPK1/BRAF/MITF/AKT3/KIT/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATITIS_B_INFECTION,34,150,19938,34/585,150/19938,0.22666666666666666,7.725264957264957,14.374335159976415,7.286473965742534e-21,6.349641598718493e-20,DDX3X/IKBKE/STAT5A/PCNA/TGFB1/SRC/PIK3R1/AKT1/KRAS/MAP2K4/TGFBR2/STAT1/STAT3/CDKN1A/IFNA1/FOS/NFKB1/NRAS/JUN/RAF1/TNF/EP300/MAPK1/IL6/BRAF/MYC/NFATC1/AKT3/ATF2/MAPK8/MAPK10/BCL2/TRAF6/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,27,82,19938,27/585,82/19938,0.32926829268292684,11.222138836772984,16.12636586263994,1.7645176158192535e-21,1.6829655951961602e-20,CDH1/FGFR1/TP53/PCNA/TGFB1/SRC/MTOR/PIK3R1/PARP1/AKT1/VEGFA/ABL1/ITGB1/CDH2/CXCL1/NFKB1/HSPB1/JUN/PTEN/RAF1/PDCD4/TNF/MST1R/MAPK1/RPS6/CTNNB1/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NOTCH_SIGNALING_PATHWAY,14,54,19938,14/585,54/19938,0.25925925925925924,8.836087369420703,10.024851808406831,3.3079935172479533e-10,6.240853749034798e-10,NFKB1/NCOR2/ITCH/NOTCH1/RING1/STAT3/FBXW7/NUMB/EP300/MAML2/SRC/NOTCH4/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MAPK_SIGNALING_PATHWAY,37,246,19938,37/585,246/19938,0.15040650406504066,5.126162184698771,11.32146488057932,2.6251207415231277e-16,1.3725631305678069e-15,FGFR1/TP53/STMN1/TGFB1/CDC42/EGFR/AKT1/RELB/KRAS/FGF7/MAP2K4/FGF8/TGFBR2/RRAS/FOS/RAP1A/NFKB1/NRAS/HSPB1/JUN/DUSP8/RAF1/NTRK1/TNF/MAPK1/BRAF/PDGFB/MYC/NFATC1/AKT3/NGF/EGF/ATF2/ELK4/MAPK8/MAPK10/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RAC1_PAK1_P38_MMP2_PATHWAY,20,68,19938,20/585,68/19938,0.29411764705882354,10.024132730015083,12.959692184634529,3.586975156111698e-15,1.601015740410831e-14,MMP2/STAT5A/TP53/STMN1/SRC/EGFR/PIK3R1/AKT1/KRAS/FOXO1/ITGB1/ERBB2/STAT3/NFKB1/NRAS/MAPK1/YAP1/MYC/CTNNB1/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NETRIN_UNC5B_SIGNALING_PATHWAY,15,52,19938,15/585,52/19938,0.28846153846153844,9.831360946745562,11.086367698829244,1.4152828996956228e-11,3.597177370059708e-11,NTN1/JUN/FYN/AKT1/RHOA/TP53/RAF1/TNF/AGAP2/MAPK1/SRC/YAP1/CIP2A/NTN3/CCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,17,93,19938,17/585,93/19938,0.1827956989247312,6.230052384891095,8.78932757284567,1.5324219451186777e-09,2.5966038514510926e-09,HNRNPK/EZH2/SERPINF1/CCND1/MYC/JUN/FRAT1/FZD5/CDK8/APC/CTNNB1/WNT5A/CTBP1/CCND2/ATF3/WNT1/FZD7,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_GENES_CONTROLLING_NEPHROGENESIS,12,44,19938,12/585,44/19938,0.2727272727272727,9.295104895104894,9.576809593370879,3.256347570102752e-09,5.467078947970675e-09,VEGFA/ILK/FOXC1/FGF8/SLIT2/HNF1B/RET/ITGB1/WT1/CTNNB1/PAX2/PDGFB,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TROP2_REGULATORY_SIGNALING,20,45,19938,20/585,45/19938,0.4444444444444444,15.147578347578346,16.518549626503876,2.5985291351285235e-19,1.981378465535499e-18,CDH1/TLN1/EGFR/SRC/PIK3R1/CCND1/NOTCH1/STAT1/ITGB1/RACK1/CDKN2A/TACSTD2/NFKB1/JUN/PTEN/RB1/CDKN1B/ITGA5/CTNNB1/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,18,83,19938,18/585,83/19938,0.21686746987951808,7.391288229842447,10.144395977175185,2.545355391531215e-11,6.049351125327432e-11,NFKB1/LIF/MTOR/IKBKE/MAP2K4/RHOA/STAT3/RAF1/TGFB1/TNF/EGF/MAPK1/CTNNB1/WNT5A/ROCK1/MAPK8/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ENDOMETRIAL_CANCER,23,63,19938,23/585,63/19938,0.36507936507936506,12.442653642653642,15.815289558491886,1.1587279186640173e-19,9.219443874587616e-19,ILK/CDH1/FGFR1/APC/TP53/EGFR/PIK3R1/AKT1/CCND1/KRAS/ERBB2/CDKN1A/FOS/NRAS/PTEN/RAF1/MAPK1/BRAF/MYC/AKT3/EGF/CTNNB1/FOXO3,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_JAK_STAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS,14,34,19938,14/585,34/19938,0.4117647058823529,14.033785822021116,13.22432598857435,2.4369802215413986e-13,8.258655195223629e-13,FOXM1/KRAS/PRL/NRAS/STAT1/AKT3/STAT3/STAT5A/IL6/MTOR/CCND2/AKT1S1/AKT1/PRLR,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RAS_SIGNALING,31,184,19938,31/585,184/19938,0.16847826086956522,5.742084726867335,11.235292548395364,2.8998866912645863e-15,1.3266981612535483e-14,FGFR1/CDC42/EGFR/PIK3R1/AKT1/KRAS/ABL1/ETS1/INSR/RRAS/RAP1A/NFKB1/NRAS/PLCE1/ABL2/RHOA/RAF1/NTRK1/MET/MAPK1/PAK6/EPHA2/CSF1R/AKT3/RAB5A/KIT/MAPK8/BCL2L1/MAPK10/RALA/RASAL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DNA_DAMAGE_RESPONSE,18,69,19938,18/585,69/19938,0.2608695652173913,8.890969899665551,11.415649248808664,8.599959092888765e-13,2.6674449389807525e-12,CDKN1B/ABL1/CDK1/E2F1/MYC/RAD9A/PRKDC/RB1/TP53/CDKN1A/SFN/PML/CCND2/ATR/MDM2/CREB1/AKT1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,17,154,19938,17/585,154/19938,0.11038961038961038,3.762304362304362,5.9828556851764745,2.9400690030300463e-06,3.3211890589783857e-06,NFKB1/ITCH/XBP1/JUN/INSR/AKT3/PPARA/PRKAA1/TGFB1/TNF/CDC42/EIF2AK3/MAPK8/IL6/PIK3R1/AKT1/CCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAP_TAZ_VIA_HIPPO_AND_NON_HIPPO_MECHANISMS,10,47,19938,10/585,47/19938,0.2127659574468085,7.251500272776869,7.459995472607484,8.524128888695589e-07,1.0063971526653502e-06,CDH1/ITGB5/ITGB1/YAP1/WWTR1/CTNNB1/MAPK8/SRC/MAPK10/PAK6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_4_SIGNALING_PATHWAY,10,50,19938,10/585,50/19938,0.2,6.816410256410257,7.15942538522712,1.5623510201747205e-06,1.809558460075784e-06,NFKB1/STAT1/STAT3/STAT5A/EP300/ATF2/FOS/MAPK1/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INTEGRIN_MEDIATED_CELL_ADHESION,22,101,19938,22/585,101/19938,0.21782178217821782,7.423813150545824,11.252506682592843,1.4046468031959156e-13,4.850006886506652e-13,ILK/ITGA6/ITGB5/CDC42/ROCK1/TLN1/SRC/AKT1/CAPNS1/CAPN2/ITGB1/RAP1A/VAV3/FYN/RAF1/CAV1/MAPK1/PAK6/BRAF/ITGA5/AKT3/MAPK10,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER,29,109,19938,29/585,109/19938,0.26605504587155965,9.067701717243002,14.684067244590848,4.634290791188837e-20,3.8548873399434416e-19,PRKDC/TP53/SPINK1/MTOR/ATR/MDM2/AKT1/CCND1/PLK1/CDK1/E2F1/STAT1/STAT3/FOXA1/FOS/RAP1A/JUN/PTEN/RB1/RAF1/MAPK1/AR/ERG/SPRY2/MYC/RHEB/HGF/MAPK8/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BURN_WOUND_HEALING,18,74,19938,18/585,74/19938,0.24324324324324326,8.290228690228691,10.923387691611662,3.164235659261721e-12,9.339598800724112e-12,NFKB1/VEGFA/FGFR1/TNC/MMP2/TPT1/TP53/DCN/BCL2/EGF/BRD4/TNF/HGF/CDK16/IL6/CXCL1/AKT1/CCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NANOPARTICLE_MEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,11,28,19938,11/585,28/19938,0.39285714285714285,13.38937728937729,11.405821047071282,1.725534668543078e-10,3.4700312565206953e-10,KRAS/NRAS/MAPK10/AKT3/ITGB1/RAF1/EGFR/MAPK1/TLN1/SRC/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_REGULATION_OF_ACTIN_CYTOSKELETON,20,150,19938,20/585,150/19938,0.13333333333333333,4.544273504273504,7.57540045972709,1.6870347775964646e-08,2.59434759916095e-08,FGFR1/APC/CDC42/ROCK1/ARPC5/EGFR/PIK3R1/KRAS/FGF7/FGF8/RRAS/NRAS/RHOA/RAF1/MAPK1/PAK6/BRAF/PDGFB/FGD1/EGF,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ACUTE_VIRAL_MYOCARDITIS,19,85,19938,19/585,85/19938,0.2235294117647059,7.618340874811463,10.631124698903536,4.004486293670281e-12,1.1103348359722143e-11,ILK/TGFB1/SRC/PIK3R1/PARP1/AKT1/CCND1/ABL1/STAT1/STAT3/ABL2/FYN/TNF/CAV1/MAPK1/IL6/BCL2L1/BCL2/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OXIDATIVE_DAMAGE_RESPONSE,11,40,19938,11/585,40/19938,0.275,9.372564102564104,9.215469219266122,1.3489042029029807e-08,2.1098245224892773e-08,NFKB1/CDKN1B/MAP2K4/CDKN1A/PCNA/CDC42/TNF/TNK2/MAPK10/BCL2/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,12,54,19938,12/585,54/19938,0.2222222222222222,7.573789173789173,8.409970330871582,4.051838763159894e-08,5.9318919492660846e-08,STAT1/RPS6/FYN/STAT3/STAT5A/PDCD4/RACK1/RAP1A/MTOR/EIF4A1/PIK3R1/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_2_SIGNALING_PATHWAY,10,37,19938,10/585,37/19938,0.2702702702702703,9.211365211365212,8.691854940898832,7.467963097897917e-08,1.0123238866039398e-07,STAT1/RPS6/FYN/STAT3/STAT5A/RAF1/MAPK1/FOXO3/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DNA_IR_DOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM,14,55,19938,14/585,55/19938,0.2545454545454545,8.675431235431235,9.910073210436689,4.3192534749010297e-10,7.825974117889985e-10,ABL1/E2F1/BRCA2/RAD9A/PRKDC/TRAF6/TP53/PCNA/ATF2/CDKN2A/YAP1/ATR/MDM2/PARP1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,10,78,19938,10/585,78/19938,0.1282051282051282,4.369493754109138,5.183892944661102,9.167592121181723e-05,9.641777920553192e-05,MAPK10/IL7R/STAT3/STMN1/EGFR/MAPK1/MAPK8/SRC/MTOR/AKT1S1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,16,75,19938,16/585,75/19938,0.21333333333333335,7.270837606837607,9.459484147729382,4.2382336309479645e-10,7.755967544634774e-10,MALT1/NFKB1/VAV3/JUN/FYN/NFATC1/TRAF6/RAF1/CDC42/ATF2/FOS/MAPK1/MAPK8/PIK3R1/CREB1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DISTURBED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,10,74,19938,10/585,74/19938,0.13513513513513514,4.605682605682606,5.402610901296173,5.812561109321692e-05,6.148547300611962e-05,NFKB1/ORAI1/TGFBR2/PRKAA1/MMP2/TGFB1/TNF/GLI1/STIM1/IL6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,17,69,19938,17/585,69/19938,0.2463768115942029,8.39702712746191,10.701075817638948,1.018333307562841e-11,2.700797033101448e-11,CDKN1B/ABL1/CDK1/E2F1/MYC/RAD9A/PRKDC/RB1/TP53/CDKN1A/SFN/PML/CCND2/ATR/MDM2/CREB1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DNA_IR_DAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,14,81,19938,14/585,81/19938,0.1728395061728395,5.890724912947134,7.668185611191096,8.96854527048521e-08,1.1979881638677324e-07,PLK1/FOXM1/CDK1/E2F1/BRCA2/RAD9A/PRKDC/RECQL4/TP53/PCNA/PML/ATR/MDM2/PARP1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PHYSICO_CHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,19,66,19938,19/585,66/19938,0.2878787878787879,9.811499611499611,12.466217335749752,2.7370626381261122e-14,1.0384051735386395e-13,FZD4/STAT5A/APC/EGFR/SRC/AKT1/MAP2K4/ERBB2/CDKN1A/JUN/FZD5/RHOA/RAF1/MAPK1/FZD7/CDKN1B/MYC/CTNNB1/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_5Q35_COPY_NUMBER_VARIATION,10,109,19938,10/585,109/19938,0.09174311926605505,3.126793695601035,3.870988632962224,0.0013835692968229049,0.0014304699509524949,PNPLA2/ABL1/NTN1/MYC/JUN/FBXW7/MAPK8/SRC/MAPK10/PIK3R1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CLOCK_CONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,14,79,19938,14/585,79/19938,0.17721518987341772,6.039857189224278,7.803452250128258,6.459147027321746e-08,8.887397789472779e-08,SERPINF1/NOTCH1/MTOR/NFATC1/BCL2/SQSTM1/TGFB1/WNT5A/RUNX2/CSF1/IL6/BECN1/TRAF6/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PLEURAL_MESOTHELIOMA,88,437,19938,88/585,437/19938,0.20137299771167047,6.863204834829548,21.546713315923057,2.5238562863493125e-48,4.6186570040192416e-46,ITGA6/FRAT1/TP53/FGF8/E2F1/STAT1/BMI1/SETD5/AKT1S1/CDH2/CXCL1/PTEN/NTRK1/YAP1/CIT/FZD7/EPHA2/RPS6/CSF2/KIT/CDH1/APC/TGFB1/CD274/WNT5A/SRC/AKT1/VEGFA/CDKN1A/CSF1/CCL2/NFKB1/EZH2/JUN/FZD5/RAF1/MAPK1/IL6/BECN1/PAK6/RHEB/EGF/CTNNB1/HGF/CREB1/KDM6A/SERPINF1/EFNA1/YY1/WNT1/MDM2/CCND1/FOXO1/INSR/PRKAA1/RING1/LIN28B/MET/AKT3/TERT/ATF2/WWTR1/MAPK8/ATF3/FOXM1/FGFR1/MMP2/EGFR/MTOR/SPARC/HIF1A/FGF7/MAP2K4/ITGB1/CDKN2A/CTBP1/SETDB1/CCND2/WDR5/KMT2C/CDH11/PDGFB/CSF1R/MYC/NGF/UHRF1/MAPK10/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEOVASCULARISATION_PROCESSES,11,37,19938,11/585,37/19938,0.2972972972972973,10.132501732501733,9.66689195562098,5.403949637995634e-09,8.75152905976284e-09,NFKB1/RELB/NOTCH1/TGFB1/MAPK1/KIT/MAPK8/HIF1A/NOTCH4/AKT1/PDGFB,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SPINAL_CORD_INJURY,24,116,19938,24/585,116/19938,0.20689655172413793,7.051458885941645,11.364466031977697,3.6758500644239595e-14,1.3189814937050679e-13,SLIT2/TP53/TGFB1/SOX9/CDC42/EGR1/EGFR/E2F5/CCND1/CDK1/E2F1/NTN1/FOS/CXCL1/CCL2/RHOA/RB1/TNF/MAPK1/IL6/MIF/CDKN1B/MYC/FOXO3,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME,12,59,19938,12/585,59/19938,0.2033898305084746,6.931942633637549,7.9334003415733205,1.156872288727461e-07,1.5230764664541394e-07,SIRT1/DEK/SMARCA5/CDH1/MEN1/PCNA/ATF2/MAPK8/BCL2/SF3B1/ITCH/SIRT6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,23,118,19938,23/585,118/19938,0.19491525423728814,6.6431116905693175,10.689109199293018,4.789259861549245e-13,1.5376044818658103e-12,FZD4/FGFR1/PRKDC/SOX9/WNT5A/WNT1/PIK3R1/FGF7/PPARG/NOTCH1/GLI2/FGF8/STAT1/NOTCH4/FZD5/MAPK1/RUNX2/PRKCI/FZD7/SMO/CTNNB1/MAPK8/MAPK10,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4,12,33,19938,12/585,33/19938,0.36363636363636365,12.393473193473193,11.38847841529902,7.357819577966421e-11,1.642049978985189e-10,ESR2/ORAI1/PRL/CCND1/PTPN1/MYC/ERBB2/YY1/CAV1/BCL2L1/EGFR/PRLR,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NF1_COPY_NUMBER_VARIATION_SYNDROME,11,102,19938,11/585,102/19938,0.10784313725490197,3.675515334338864,4.709926931468857,0.00020119410618017432,0.00020919614449415853,RAD9A/RHOA/NGF/RAF1/PCNA/EGF/EGFR/MAPK1/PRMT5/BCL2/ATR,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RETINOBLASTOMA_GENE_IN_CANCER,19,87,19938,19/585,87/19938,0.21839080459770116,7.443206601827292,10.471386217946378,6.2266820712701544e-12,1.700720625436475e-11,PRKDC/TP53/STMN1/MCM7/PCNA/MDM2/CCND1/ABL1/CDK1/E2F1/KIF4A/CDKN1A/RRM2/SKP2/RB1/E2F3/RAF1/CDKN1B/MYC,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS,15,31,19938,15/585,31/19938,0.4838709677419355,16.491315136476427,15.007208509516609,1.678294395064684e-15,7.875073699918902e-15,NFKB1/KRAS/CDKN1B/FOXO1/AKT3/TP53/CDKN1A/RAF1/MAPK1/AR/CTNNB1/MTOR/BCL2/MDM2/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_COPPER_HOMEOSTASIS,12,51,19938,12/585,51/19938,0.23529411764705882,8.019306184012066,8.726263586861137,2.0320870570276822e-08,3.0989327619672154e-08,FOXO1/JUN/PTEN/STEAP1/TP53/APC/STEAP2/MT2A/FOXO3/MDM2/AKT1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,30,137,19938,30/585,137/19938,0.21897810218978103,7.463222908478383,13.197739299663095,4.176538718073805e-18,2.7296663764553794e-17,STAT5A/APC/SQSTM1/CDC42/SRC/MTOR/PIK3R1/AKT1/STAT1/PRKAA1/STAT3/RACK1/RAP1A/CDH2/NFKB1/VAV3/JUN/FYN/RAF1/NTRK1/MAPK1/RPS6/NGF/YBX1/CTNNB1/MAPK8/FOXO3/MAPK10/TRAF6/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,19,65,19938,19/585,65/19938,0.2923076923076923,9.962445759368837,12.583028827247745,2.003128633713198e-14,8.331194090216255e-14,KDM6A/PRKDC/FBXW7/TP53/AKT1/NOTCH1/MYCN/ERBB2/MYB/CTBP1/ARID4B/KMT2C/PTEN/RAF1/EP300/FOXP2/MYC/UHRF1/FOXO3,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_KIT_RECEPTOR_SIGNALING_PATHWAY,15,53,19938,15/585,53/19938,0.2830188679245283,9.645863570391873,10.957644450349381,1.9211336272960416e-11,4.6875660506023416e-11,MITF/STAT1/RPS6/FYN/STAT3/STAT5A/RAF1/EP300/MAPK1/FOXO3/KIT/SRC/MAPK8/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,31,159,19938,31/585,159/19938,0.1949685534591195,6.644928237381068,12.424774383880377,3.957844427223868e-17,2.497536310972303e-16,FOXM1/FZD4/CDH1/MMP2/TP53/TGFB1/WNT5A/HIF1A/SPARC/WNT1/PIK3R1/AKT1/KRAS/NOTCH1/MAP2K4/TGFBR2/ID1/EIF5A2/TWIST1/NOTCH4/CDH2/EZH2/FZD5/RAF1/MAPK1/FZD7/ITGA5/AKT3/CTNNB1/MAPK8/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
