PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
mRNA Splicing R-HSA-72172,26,189,19938,26/1351,189/19938,0.13756613756613756,2.0301951523269066,3.836460919679629,0.0004461523100201055,0.0006195782863288613,FUS/CSTF3/HNRNPA1/DDX46/LSM4/BCAS2/PTBP1/SRSF5/SRSF4/PUF60/CPSF6/SRSF1/ELAVL1/PHF5A/DDX5/HNRNPU/HNRNPC/HNRNPA2B1/USP39/SF3B1/SRSF6/TRA2B/YBX1/BUD31/HSPA8/SRSF2,Oncogene,Reactome_2022
TNF Signaling R-HSA-75893,13,44,19938,13/1351,44/19938,0.29545454545454547,4.360305497611197,6.015849645812589,4.285679580316084e-06,8.45506055433705e-06,TNFAIP3/TNF/BIRC2/MAP3K7/UBC/CHUK/CYLD/CFLAR/OTULIN/IKBKB/SHARPIN/ADAM17/BIRC3,Oncogene,Reactome_2022
IGF1R Signaling Cascade R-HSA-2428924,27,52,19938,27/1351,52/19938,0.5192307692307693,7.662785401127371,12.96990243751556,1.950977359233902e-18,3.086724893359352e-17,PTPN11/IGF1R/FGFR2/IGF2/GAB2/SOS1/IRS1/NRAS/AKT2/FLT3/FGFR1/IGF1/PIK3CA/FGF7/FGF19/FGFR3/THEM4/FGF3/FGF4/FGF10/GRB2/IRS4/HRAS/SHC1/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
FGFR1 Mutant Receptor Activation R-HSA-1839124,11,30,19938,11/1351,30/19938,0.36666666666666664,5.411250925240562,6.518707634294023,2.181374900515147e-06,4.453221571097742e-06,STAT1/STAT3/GAB2/GRB2/PIK3CA/TRIM24/ERLIN2/FGF8/CPSF6/FGFR1/FGF4,Oncogene,Reactome_2022
Cyclin D Associated Events In G1 R-HSA-69231,25,47,19938,25/1351,47/19938,0.5319148936170213,7.849977164275478,12.675429189214695,1.6721507111102276e-17,2.1164650429195164e-16,TFDP1/CCNE1/CKS1B/CDKN1B/CDKN1A/E2F4/CDK2/SRC/CCND3/CDKN1C/JAK2/CCND1/CDK4/LYN/E2F3/RB1/CCND2/CDKN2A/E2F1/ABL1/CDK7/E2F5/SKP2/PTK6/UBC,Oncogene,Reactome_2022
Mitotic Prophase R-HSA-68875,21,110,19938,21/1351,110/19938,0.19090909090909092,2.8174281676872353,5.153082217434243,1.3496288305754923e-05,2.4604344524483253e-05,CCNB1/PLK1/LMNA/TMPO/CDK1/NEK7/NUP98/H2AZ1/MASTL/SMC4/RAB1A/RAB2A/PRKCB/CCNB2/MAPK1/MAPK3/SET/RB1/PHF8/NUP153/PRKCA,Oncogene,Reactome_2022
L1CAM Interactions R-HSA-373760,14,99,19938,14/1351,99/19938,0.1414141414141414,2.0869838279164705,2.9230330159706965,0.006798061042321659,0.008205833901222058,VAV2/ITGA2/FGFR1/MAPK1/NUMB/EGFR/MAPK3/ALCAM/SRC/ITGB1/KIF4A/HSPA8/NRP2/RPS6KA3,Oncogene,Reactome_2022
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,22,89,19938,22/1351,89/19938,0.24719101123595505,3.648034331622851,6.749975994867593,8.017101998508293e-08,2.1266923265504036e-07,MDM2/HIPK1/DNA2/RAD9A/ARTN/NUAK1/CHEK2/MAPK14/RFC3/CDK2/CHEK1/TP53/BRCA1/ATM/AURKB/MDM4/BRIP1/STK11/BARD1/UBC/RBBP8/AURKA,Oncogene,Reactome_2022
Signaling By SCF-KIT R-HSA-1433557,22,42,19938,22/1351,42/19938,0.5238095238095238,7.730358464629376,11.77152920067887,2.2396166105117377e-15,2.1568481705580432e-14,STAT1/PTPN11/GAB2/SOS1/CBL/SOCS1/YES1/NRAS/STAT3/PIK3CA/MMP9/SRC/FYN/CHEK1/JAK2/PTPN6/LYN/GRB7/GRB2/KIT/HRAS/PRKCA,Oncogene,Reactome_2022
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,45,107,19938,45/1351,107/19938,0.4205607476635514,6.2066174588570595,14.558887205592145,6.582614418555412e-25,1.9440654582800316e-23,STAT1/FOS/MCL1/TWIST1/FOXO3/BATF/SOS1/SOCS1/JAK1/MUC1/CDKN1A/SOX2/CCL2/STAT3/ITGB2/PTGS2/CCL11/MMP9/ANXA1/HIF1A/LIF/BCL2/BCL6/NANOG/TIMP1/MMP2/JAK2/CCND1/GATA3/ITGB1/BCL2L1/MYC/ZEB1/FN1/BIRC5/VEGFA/TNF/FOXO1/HSP90AA1/IL6/AKT1/HSPA8/HMOX1/TP53/LCN2,Oncogene,Reactome_2022
G0 And Early G1 R-HSA-1538133,13,27,19938,13/1351,27/19938,0.48148148148148145,7.105683033144173,8.558990221676492,4.907270176310343e-09,1.586803421974804e-08,TFDP1/MYBL2/CCNE1/CDC25A/E2F1/E2F4/E2F5/PCNA/CDK2/MYC/TOP2A/HDAC1/CDK1,Oncogene,Reactome_2022
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,13,100,19938,13/1351,100/19938,0.13,1.9185344189489268,2.482558099795275,0.017397337219047498,0.020228399968603785,MAP3K14/BTRC/PSMD10/TNF/BIRC2/PSMD5/PSMD12/TNFRSF11B/UBC/PSMD14/CHUK/TNFSF11/BIRC3,Oncogene,Reactome_2022
RHO GTPase Cycle R-HSA-9012999,74,440,19938,74/1351,440/19938,0.16818181818181818,2.482020052486374,8.474972830611275,2.8228521771317633e-13,2.0169734104344694e-12,EPSTI1/PREX1/ABI1/NISCH/PTPN13/MCF2/RRAS2/SOS1/RAB7A/TMPO/WIPF1/STK38/SLC4A7/WASF3/C1QBP/AKAP13/DEPDC1B/ARHGAP18/RND3/RAC2/CSK/ARHGEF5/FGD1/CAV1/MYO6/GJA1/MAP3K11/VAV3/RBM15/PIK3CA/RHOA/IQGAP3/ARHGAP11A/SHMT2/DBN1/PAK4/PLXNB1/WASL/TXNL1/SRC/RHOB/CYBB/ABL2/RTKN/VAV2/WAS/ROCK1/IQGAP1/IQGAP2/ARL13B/ROCK2/RACGAP1/PTK2B/ITGB1/HNRNPC/SCRIB/ARHGEF25/GRB7/GRB2/ARHGEF2/NCOA3/KIF14/RASAL2/TIAM1/SENP1/HSP90AA1/HINT2/TRA2B/EPHA2/WWP2/SLC1A5/TPM4/PEAK1/TJP2,Oncogene,Reactome_2022
Signaling By FGFR3 R-HSA-5654741,18,39,19938,18/1351,39/19938,0.46153846153846156,6.8113648010021075,9.793721399638454,1.2881274964960784e-11,6.959030255460521e-11,PTPN11/PIGU/MAPK1/GRB2/PIK3CA/MAPK3/SOS1/CBL/HRAS/NRAS/GALNT3/SHC1/FGF8/FGFR3/UBC/BRAF/SRC/FGF4,Oncogene,Reactome_2022
Antigen processing-Cross Presentation R-HSA-1236975,18,104,19938,18/1351,104/19938,0.17307692307692307,2.55426180037579,4.284386261464203,0.0002026912588272889,0.0002993074255349633,B2M/S100A9/PSMD10/HLA-C/VAMP8/IKBKB/HMGB1/PSMD5/HLA-G/PSMD12/S100A1/SEC61G/UBC/MRC2/PSMD14/CHUK/CYBB/TLR4,Oncogene,Reactome_2022
Cell Cycle R-HSA-1640170,119,651,19938,119/1351,651/19938,0.1827956989247312,2.697691077099401,11.873253753153351,8.022380425706561e-24,2.221196580367504e-22,CDCA8/CKS1B/CDKN1B/RCC2/NEK7/ARTN/AKT3/E2F4/H2AZ1/PSMD5/PRKCB/TAOK1/LYN/RB1/PSMD14/CDKN2A/NEK2/FOXM1/ABL1/CDK7/E2F5/XPO1/CDT1/UBE2C/HDAC1/TP53/HAUS3/CCNB1/EML4/RSF1/PSMC3IP/CENPE/RRM2/AKT2/SYNE2/NUP98/WEE1/PTTG1/SMC4/ESPL1/RNF168/CCND3/CDC25A/OIP5/HMMR/MAPK3/JAK2/CCND1/CDK4/ATM/KIF2A/CCND2/TOP2A/E2F1/KIF2C/BARD1/UBC/MYBL2/CDC7/CENPL/PCNA/CENPK/CDK1/DKC1/SRC/PSMD12/CHEK1/CDKN1C/CEP131/BTRC/BRCA1/SET/PHF8/AURKB/BIRC5/PSMD10/MDM4/BRIP1/CENPU/CDC25B/NCAPH/PRKCA/PTK6/AKT1/HDAC8/RBBP8/AURKA/TERT/TFDP1/CCNE1/MDM2/PLK1/LMNA/CDC20/TMPO/DNA2/RAD51/CDKN1A/RAD9A/CHEK2/MASTL/KIF23/RAB1A/RFC3/RAN/RAB2A/CDK2/MAPRE1/CCNB2/MAPK1/E2F6/PPP1R12A/E2F3/MYC/NUP153/ERCC6L/HSP90AA1/SKP2/RAD51C,Oncogene,Reactome_2022
Signaling By NOTCH3 R-HSA-9012852,17,48,19938,17/1351,48/19938,0.3541666666666667,5.226776461880089,7.904336796384558,6.8588554749128295e-09,2.095498603714747e-08,STAT1/NCSTN/DLL1/EGFR/MAML2/DLGAP5/RBPJ/NOTCH3/PBX1/EGF/TACC3/YBX1/NOTCH1/WWP2/WWC1/UBC/IKZF1,Oncogene,Reactome_2022
RAC2 GTPase Cycle R-HSA-9013404,18,87,19938,18/1351,87/19938,0.20689655172413793,3.0533704280354272,5.174741552716987,1.757165209304767e-05,3.052643873419654e-05,CAV1/VAV2/PREX1/ABI1/VAV3/TIAM1/PIK3CA/MCF2/IQGAP1/RACGAP1/RAB7A/TMPO/PAK4/ITGB1/DEPDC1B/EPHA2/RAC2/CYBB,Oncogene,Reactome_2022
Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,10,15,19938,10/1351,15/19938,0.6666666666666666,9.838638045891932,9.232228414982425,4.3335056659869715e-09,1.432644037337484e-08,PTPN11/GRB2/GAB2/PIK3CA/CDKN1A/SOS1/HRAS/NRAS/BCL2L1/FLT3,Oncogene,Reactome_2022
DNA Repair R-HSA-73894,45,307,19938,45/1351,307/19938,0.1465798045602606,2.1632184628589757,5.537480277998646,8.03968532059087e-07,1.7631587113969088e-06,YY1/KDM4B/DNA2/ALKBH5/RAD51/PCNA/RAD51C/CUL4A/UBE2T/RAD9A/CHD1L/ARTN/COPS5/DDB2/EYA2/RNF111/CHEK2/H2AZ1/EYA4/RFC3/CDK2/PRKDC/RNF168/COPS6/KDM4A/ISG15/CHEK1/TRIM25/TIMELESS/BRCA1/KPNA2/ATM/FTO/DTL/XRCC6/MGMT/ABL1/CDK7/BRIP1/TDG/BARD1/UBC/MAPK8/RBBP8/TP53,Oncogene,Reactome_2022
Signaling By FGFR1 R-HSA-5654736,20,49,19938,20/1351,49/19938,0.40816326530612246,6.023655946464449,9.492145441096485,1.5377353896615588e-11,7.921125321163611e-11,PTPN11/SOS1/CBL/SPRED2/NRAS/BRAF/FGFR1/PIK3CA/SRC/MAPK1/MAPK3/FGF3/FGF4/FGF10/GRB2/HRAS/SHC1/FGF8/UBC/PIGU,Oncogene,Reactome_2022
GPCR Downstream Signaling R-HSA-388396,58,617,19938,58/1351,617/19938,0.0940032414910859,1.3872958022570472,2.6346534673954882,0.0071482913921515345,0.00860514425739981,PREX1/MCF2/SOS1/NRAS/GRK2/AKAP13/AKT2/ARHGEF5/FGD1/CXCR4/AKT3/GRM8/VAV3/PIK3CA/RHOA/OXTR/RGS4/ANXA1/PLXNB1/GRM1/SRC/RHOB/ADORA2B/PRKCB/CXCL12/GPNMB/VAV2/ROCK1/MAPK1/MAPK3/EGFR/ROCK2/PPP1R1B/KPNA2/PTHLH/ITGB1/AKT1/GPSM2/GPER1/RPS6KA3/ARHGEF25/PTGDR/AGTR1/CXCL10/GRB2/ARHGEF2/TIAM1/CASR/HRAS/CCR7/RGS6/ACKR3/SHC1/PRKCA/APP/NMU/TACR1/CXCL2,Oncogene,Reactome_2022
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,20,84,19938,20/1351,84/19938,0.23809523809523808,3.5137993021042613,6.224423949444023,5.928949375542294e-07,1.340063557839406e-06,HDAC3/FABP4/CARM1/KLF5/LEP/KLF4/PPARG/NR2F2/ANGPTL4/TBL1XR1/WNT10B/NFKB1/CCND3/RELA/WNT1/CEBPA/CDK4/CDK8/NCOA3/TNF,Oncogene,Reactome_2022
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,11,84,19938,11/1351,84/19938,0.13095238095238096,1.932589616157344,2.3091871880756134,0.026036512923849522,0.029727255735219945,BTRC/PSMD10/CTNNB1/LEF1/PSMD5/UBC/TCF7L2/HDAC1/MYC/PSMD14/PSMD12,Oncogene,Reactome_2022
Signaling By ROBO Receptors R-HSA-376176,23,209,19938,23/1351,209/19938,0.11004784688995216,1.6240813999199601,2.4452021851028927,0.014835364209144964,0.017294911433292683,SOS1/UPF3A/RPL14/CXCR4/RHOA/PSMD5/PAK4/MSI1/SRC/ABL2/PSMD12/CXCL12/ISL1/MRPL13/NTN1/PSMD14/VASP/PSMD10/ABL1/DCC/PRKCA/UBC/RPL39,Oncogene,Reactome_2022
RAC1 GTPase Cycle R-HSA-9013149,29,178,19938,29/1351,178/19938,0.16292134831460675,2.404386264024152,5.074065084654,9.250669174443992e-06,1.7291335207926955e-05,PREX1/ABI1/NISCH/MCF2/SOS1/RAB7A/TMPO/WIPF1/WASF3/DEPDC1B/ARHGEF5/CAV1/VAV3/PIK3CA/IQGAP3/PAK4/WASL/CYBB/ABL2/SLC1A5/VAV2/WAS/IQGAP1/RACGAP1/ITGB1/ARHGEF25/TIAM1/EPHA2/IQGAP2,Oncogene,Reactome_2022
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,10,76,19938,10/1351,76/19938,0.13157894736842105,1.941836456426039,2.2178069181224145,0.031949841080831994,0.036014706358291536,CDKN2A/NUP98/CBX8/BRCA1/TDG/RNF2/CBX4/RNF168/CBX2/NUP153,Oncogene,Reactome_2022
SARS-CoV-2-host Interactions R-HSA-9705683,28,194,19938,28/1351,194/19938,0.14432989690721648,2.1300144223065005,4.26402958867578,0.00012083874583834814,0.0001830782439453639,STAT1/UBE2V1/PTPN11/STING1/MAP3K7/JAK1/AKT2/CAV1/GJA1/IKBKE/AKT3/NUP98/HLA-C/DDX20/IKBKB/TRAF6/ISG15/TRIM25/KPNA2/PTPN6/NUP153/B2M/G3BP2/HSP90AA1/HLA-G/AKT1/IFNA1/CHUK,Oncogene,Reactome_2022
Signaling By NTRK2 (TRKB) R-HSA-9006115,12,23,19938,12/1351,23/19938,0.5217391304347826,7.699803688089338,8.667398602626422,5.990914063299144e-09,1.8689964296067048e-08,PTPN11/PIGU/GRB2/TIAM1/PIK3CA/SOS1/NTRK2/NRAS/HRAS/SHC1/SRC/FYN,Oncogene,Reactome_2022
AURKA Activation By TPX2 R-HSA-8854518,10,72,19938,10/1351,72/19938,0.1388888888888889,2.049716259560819,2.405669080650911,0.02284019634185406,0.02614523767297506,HAUS3/MAPRE1/HMMR/CEP131/NEK2/HSP90AA1/PLK1/PRKCA/AURKA/CDK1,Oncogene,Reactome_2022
Signaling By TGF-beta Receptor Complex R-HSA-170834,22,91,19938,22/1351,91/19938,0.24175824175824176,3.5678577529058657,6.619072728288645,1.2276898017188182e-07,3.162015012566491e-07,STAT1/TFDP1/WWTR1/CBL/MEN1/RHOA/E2F4/RNF111/SERPINE1/MAPK1/MAPK3/F11R/ITGB1/CDK8/MYC/E2F5/XPO1/SMAD4/YBX1/UBC/USP15/HDAC1,Oncogene,Reactome_2022
Extra-nuclear Estrogen Signaling R-HSA-9009391,31,73,19938,31/1351,73/19938,0.4246575342465753,6.267077659369518,12.15457552671385,9.928394286225277e-18,1.3328117178175144e-16,IGF1R/FOS/SRF/FOXO3/AREG/NRAS/EREG/AKT2/CDKN1B/CAV1/ESR1/AKT3/PIK3CA/SPHK1/MMP9/BCL2/SRC/PTK2/ESR2/MMP2/MAPK1/EGFR/MAPK3/CCND1/HSP90AA1/HRAS/EGF/XPO1/SHC1/PRMT1/AKT1,Oncogene,Reactome_2022
Mitotic Spindle Checkpoint R-HSA-69618,18,110,19938,18/1351,110/19938,0.16363636363636364,2.4149384294462015,4.011874685986671,0.000414070127560945,0.0005823271952682496,MAPRE1/BIRC5/ERCC6L/NUP98/KIF2C/CDCA8/PLK1/CDC20/CENPU/XPO1/KIF2A/CENPL/CENPE/UBE2C/CENPK/RCC2/AURKB/TAOK1,Oncogene,Reactome_2022
DNA Double-Strand Break Repair R-HSA-5693532,28,146,19938,28/1351,146/19938,0.1917808219178082,2.83029313648946,5.984187151703627,4.793525882316728e-07,1.088990751726313e-06,KDM4B/DNA2/RAD51/PCNA/RAD51C/RAD9A/ARTN/EYA2/CHEK2/EYA4/RFC3/PRKDC/CDK2/KDM4A/RNF168/CHEK1/TIMELESS/BRCA1/KPNA2/ATM/XRCC6/ABL1/BRIP1/BARD1/UBC/MAPK8/RBBP8/TP53,Oncogene,Reactome_2022
Cell Surface Interactions At Vascular Wall R-HSA-202733,29,134,19938,29/1351,134/19938,0.21641791044776118,3.1938862313156644,6.869782263244315,1.888421116446069e-08,5.3626317601641585e-08,PTPN11/SOS1/YES1/NRAS/MERTK/CD47/CAV1/ITGB2/PIK3CA/SLC7A5/CD44/CD177/SRC/FYN/CEACAM6/F11R/EPCAM/PTPN6/LYN/OLR1/ITGB1/PICK1/GRB7/S100A9/GRB2/HRAS/SHC1/TNFRSF10B/FN1,Oncogene,Reactome_2022
RNA Polymerase II Transcription R-HSA-73857,219,1305,19938,219/1351,1305/19938,0.167816091954023,2.4766226805176244,14.876005426537214,5.196100255385467e-38,3.2883891616225164e-36,HDAC3/TWIST1/HDAC5/ERBB2/MAML2/NFATC2/ATAD2/HDAC2/SIN3B/CDKN1B/VDR/SMARCE1/CAV1/ARTN/AKT3/DDB2/HDAC9/E2F4/NPPA/RPRD1B/PSMD5/KLF4/H2AZ1/PPARG/GLS2/CNOT1/SPI1/SERPINE1/SRSF1/PMAIP1/CBX2/PRKCB/MAF/BAX/CNOT7/EZH2/BCL2L14/EGFR/FBXO32/TRIM63/TCF12/TEAD4/RICTOR/RB1/SOX9/PSMD14/FASN/RHEB/RUNX1/CDKN2A/PPM1D/GRIN2A/CBX8/ABL1/KMT2D/CDK7/E2F5/YBX1/PRMT1/UBE2C/HDAC1/DGCR8/TP53/NR2F1/FOXO3/MYB/YY1/CCNB1/BRD7/WWTR1/INS/NOTCH2/TCF7L2/JUN/TRIM28/TP73/WWP1/AKT2/RRM2/DEK/ESR1/NUAK1/CDK12/NOTCH4/RUNX2/MTOR/BCL6/SMYD2/CCND3/MAPK3/RNF2/PTPN1/CDK4/ATM/PTEN/CDK8/CCND1/CCND2/FOXP3/LIFR/E2F1/FOXO4/SRSF6/NOTCH3/FOXO6/STK11/BARD1/DDIT4/UBC/TFAP2C/BMP2/SRSF2/PTPN11/MYBL2/STAT1/FOS/ZNF703/AREG/CSTF3/FOXG1/NRAS/CDC7/PRMT5/PCNA/PRMT6/NR5A2/MEN1/CDK1/CTNNB1/TFAP2A/NDRG1/TP63/RNF111/ZNF224/KDM5B/CCN2/WWOX/SRC/TBL1XR1/PSMD12/LAMTOR5/CHEK1/BRCA1/RELA/KAT6A/SP7/GATA3/PPP1R13L/NOTCH1/YAP1/AURKB/BIRC5/CDK13/PSMD10/MDM4/RSPO3/BRIP1/THRA/PRKCA/TNFRSF10B/AKT1/CBX4/ZNF668/HDAC8/RBBP8/AURKA/EHMT2/TFDP1/MECP2/CCNE1/ESRRG/MDM2/GLI3/SMARCA4/E2F8/RNMT/CARM1/YES1/HIPK1/LEF1/DNA2/SGK1/RAD51/CDKN1A/RAD9A/SOX2/MAP2K6/CSF2/NR4A1/SRSF5/NRBP1/CHEK2/PGR/MAPK14/SRSF4/RFC3/CDK2/CPSF6/ESR2/NFKB1/ARID1A/SETD1A/MAPK1/DLL1/ESRRA/E2F6/RBPJ/CSF1R/MYC/RARB/SIRT1/ZFHX3/VEGFA/FOXO1/KIT/IL6/SKP2/RARA/SMAD4,Oncogene,Reactome_2022
Interleukin-1 Signaling R-HSA-9020702,21,114,19938,21/1351,114/19938,0.18421052631578946,2.718571038996455,4.961091071337234,2.3781911898515796e-05,4.021140065283396e-05,UBE2V1/MAP3K7/MAP2K6/MAP3K8/PSMD5/MAP3K3/IKBKB/NFKB1/PSMD12/TRAF6/SQSTM1/BTRC/RELA/HMGB1/PSMD14/PSMD10/MAP2K4/APP/UBC/CHUK/TP53,Oncogene,Reactome_2022
Signaling By FGFR2 In Disease R-HSA-5655253,12,42,19938,12/1351,42/19938,0.2857142857142857,4.2165591625251135,5.62582517801459,1.4653737270924065e-05,2.6070705265137997e-05,PIGU/FGF10/FGFR2/GRB2/PIK3CA/SOS1/FGF3/NRAS/FGF7/HRAS/FGF8/FGF4,Oncogene,Reactome_2022
TCF Dependent Signaling In Response To WNT R-HSA-201681,34,196,19938,34/1351,196/19938,0.17346938775510204,2.5600537772473904,5.917318702882364,3.6622155115407574e-07,8.481440208029425e-07,SMARCA4/LEF1/TCF7L2/DKK2/AKT2/KREMEN2/SOX2/MEN1/SFRP2/CAV1/CTNNB1/PSMD5/H2AZ1/PSMD12/SOX7/SOX17/BTRC/WNT1/WNT5A/AKT1/WIF1/SOX9/MYC/PSMD14/WNT3/SOST/PSMD10/RSPO3/KMT2D/XPO1/SOX4/UBC/HDAC1/TERT,Oncogene,Reactome_2022
Estrogen-dependent Gene Expression R-HSA-9018519,32,117,19938,32/1351,117/19938,0.27350427350427353,4.0363643265197675,8.880490621336964,5.259072415799779e-12,3.065485631841187e-11,FOS/MYB/YY1/CARM1/KDM4B/JUN/TFF3/NR5A2/CXXC5/ESR1/H2AZ1/ERBB4/PGR/BCL2/CXCL12/DDX5/CTSD/KPNA2/CHD1/CCND1/GATA3/FOXA1/MYC/JUND/RUNX1/ZNF217/NCOA3/HSP90AA1/PRMT1/TFF1/KDM1A/HDAC1,Oncogene,Reactome_2022
Interferon Signaling R-HSA-913531,29,197,19938,29/1351,197/19938,0.14720812182741116,2.172491142113193,4.458728608089709,6.433296711161637e-05,0.00010251620298721602,STAT1/PTPN11/PTPN2/IRF2/SOCS1/JAK1/EGR1/TRIM14/TRIM3/EIF4E/NUP98/HLA-C/BST2/NEDD4/CD44/MT2A/ISG15/TRIM25/MAPK3/JAK2/KPNA2/PTPN1/PTPN6/NUP153/IRF6/B2M/HLA-G/UBC/IFNA1,Oncogene,Reactome_2022
Signaling By FGFR In Disease R-HSA-1226099,21,61,19938,21/1351,61/19938,0.3442622950819672,5.080608171239277,8.605325909454308,2.1424504228357913e-10,8.788014234409773e-10,STAT1/FGFR2/GAB2/TRIM24/SOS1/NRAS/FGFR1/STAT3/PIK3CA/FGF7/ERLIN2/FGFR3/CPSF6/FGF3/FGF4/FGF10/GRB2/HRAS/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
IRS-related Events Triggered By IGF1R R-HSA-2428928,26,51,19938,26/1351,51/19938,0.5098039215686274,7.523664388035006,12.57607130719873,1.5242990071504556e-17,1.9860719416695642e-16,PTPN11/IGF1R/FGFR2/IGF2/GAB2/SOS1/IRS1/NRAS/AKT2/FLT3/FGFR1/IGF1/PIK3CA/FGF7/FGF19/FGFR3/THEM4/FGF3/FGF4/FGF10/GRB2/IRS4/HRAS/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
Negative Regulation Of FGFR1 Signaling R-HSA-5654726,13,33,19938,13/1351,33/19938,0.3939393939393939,5.813740663481596,7.461248382444102,9.549080923313997e-08,2.488378146487118e-07,PTPN11/FGF10/MAPK1/GRB2/MAPK3/CBL/FGF3/FGF8/UBC/BRAF/SRC/FGFR1/FGF4,Oncogene,Reactome_2022
PIP3 Activates AKT Signaling R-HSA-1257604,86,268,19938,86/1351,268/19938,0.3208955223880597,4.7357623429852955,16.599590963620123,8.682340772563698e-36,4.2736410691619095e-34,HDAC3/HDAC5/ERBB2/HDAC2/CDKN1B/AKT3/PIK3CA/PSMD5/PPARG/CBX2/EZH2/NRG2/EGFR/RICTOR/PSMD14/RHEB/CBX8/FGF8/HDAC1/PIGU/TP53/GAB2/FOXO3/SOS1/INS/JUN/SALL4/EREG/AKT2/EGR1/FLT3/PHLPP2/ESR1/TRIM27/NEDD4/ERBB4/MTOR/MTA3/FRK/MAPK3/RNF2/PTEN/GRB2/FOXO4/SNAI2/EGF/RPS6KB2/MTA1/FOXO6/KDM1A/UBC/PTPN11/FGFR2/AREG/IRS1/ERBB3/FGF7/SRC/PSMD12/TRAF6/LAMTOR5/FGF4/FGF10/PSMD10/AKT1/CBX4/WWP2/CHUK/FGFR4/MDM2/RNMT/RAC2/CDKN1A/FGFR1/NR4A1/NRG1/FGF19/FGFR3/FYN/ESR2/SNAI1/MAPK1/THEM4/FGF3/FOXO1/KIT,Oncogene,Reactome_2022
Cytokine Signaling In Immune System R-HSA-1280215,151,698,19938,151/1351,698/19938,0.2163323782234957,3.1926239504219525,15.89799150592074,7.10401784073779e-39,5.245133172411402e-37,MAP2K7/TWIST1/SOCS1/MAP3K7/CISH/MUC1/CDKN1B/TRIM14/CSK/PTPN12/CCL2/STAT3/AKT3/MAP3K8/PIK3CA/ANXA1/PSMD5/PTPRZ1/ABL2/CNN2/KPNA2/LYN/GHR/PSMD14/RPS6KA3/BIRC3/SYK/IRF6/CXCL10/STX3/HMOX1/TP53/CXCL2/LCN2/UBE2V1/MCL1/FOXO3/PTPN13/GAB2/SOS1/IRF2/CBL/JUN/EGR1/AKT2/FLT3/TRIM3/EIF4E/NUP98/HLA-C/PTGS2/CCL11/NEDD4/HIF1A/TSLP/MAP3K3/LIF/BCL6/TIMP1/MMP2/IL17RB/MAPK3/JAK2/PTPN1/CCND1/PTPN6/ZEB1/HNRNPA2B1/LIFR/ANXA2/GRB2/TNF/BIRC2/HRAS/HLA-G/HAVCR2/UBC/HSPA8/IFNA1/MAPK8/STAT1/FOS/PTPN11/IRS1/CA1/NRAS/CSF3/ITGB2/BST2/MMP9/CD44/BCL2/MAP3K14/IKBKB/PSMD12/TRAF6/ISG15/SQSTM1/TRIM25/BTRC/RELA/HCK/PTK2B/PRL/GATA3/ITGB1/PRLR/BCL2L1/TNFSF11/BIRC5/B2M/S100A9/PSMD10/IL25/SHC1/PRKCA/AKT1/CHUK/FN1/PTPN2/BATF/SMARCA4/YES1/JAK1/CDKN1A/SOX2/MAP2K6/CSF2/DUSP6/MAPK14/MT2A/P4HB/TNFRSF11B/FYN/NANOG/NFKB1/MAPK1/CRK/HMGB1/CSF1R/MYC/NUP153/VEGFA/PDCD4/MAPK9/FOXO1/MAP2K4/HSP90AA1/IL6/APP/ADAM17,Oncogene,Reactome_2022
Signaling By NTRK3 (TRKC) R-HSA-9034015,10,16,19938,10/1351,16/19938,0.625,9.223723168023687,8.87186521748568,1.08508720448656e-08,3.20462421058364e-08,BAX/GRB2/PIK3CA/SOS1/IRS1/HRAS/NRAS/SHC1/NTRK3/SRC,Oncogene,Reactome_2022
HDR Thru Homologous Recombination (HRR) R-HSA-5685942,14,66,19938,14/1351,66/19938,0.21212121212121213,3.130475741874706,4.673913832808601,0.00011110139166567753,0.00016913373370410704,ARTN/CHEK1/BRCA1/BRIP1/DNA2/UBC/RAD51/PCNA/ATM/BARD1/RFC3/RAD9A/RAD51C/RBBP8,Oncogene,Reactome_2022
Regulation Of TNFR1 Signaling R-HSA-5357905,11,35,19938,11/1351,35/19938,0.3142857142857143,4.638215078777625,5.807858804405009,1.2159126368658422e-05,2.2258235459982152e-05,TNFAIP3/TNF/BIRC2/UBC/CHUK/CYLD/CFLAR/OTULIN/IKBKB/SHARPIN/BIRC3,Oncogene,Reactome_2022
